CountyFIPS,County,CNTY,VTD,CNTYVTD,VTDKEY,total,anglo,nanglo,asian,black,hisp,bh,vap,anglovap,nanglovap,asianvap,blackvap,hispvap,bhvap
29,BEXAR,29,2019,292019,431,3209,125,3084,27,30,3037,3056,2424,89,2335,23,17,2299,2313
37,BOWIE,37,004B,37004B,1095,2006,1331,675,31,438,154,580,1567,1109,458,13,323,86,403
61,CAMERON,61,0101,610101,1513,2880,158,2722,28,31,2660,2681,1893,124,1769,26,11,1729,1736
399,RUNNELS,399,0006,3990006,7587,180,132,48,0,1,39,40,140,115,25,0,0,22,22
215,HIDALGO,215,0043,2150043,5595,5040,127,4913,59,10,4839,4842,3391,89,3302,45,6,3248,3249
215,HIDALGO,215,0166,2150166,5718,1496,120,1376,35,30,1313,1333,1004,97,907,19,12,864,876
259,KENDALL,259,1010,2591010,6259,3913,2394,1519,110,90,1256,1326,2928,1900,1028,69,57,853,900
279,LAMB,279,0011,2790011,6382,1073,550,523,4,33,476,504,749,426,323,4,16,290,306
339,MONTGOMERY,339,0028C,3390028C,6923,61,24,37,1,2,29,31,49,15,34,1,2,26,28
347,NACOGDOCHES,347,0042,3470042,7046,4500,1355,3145,28,337,2740,3071,3142,1143,1999,22,230,1711,1939
85,COLLIN,85,0007,850007,1636,2272,1236,1036,255,358,390,737,1809,1027,782,219,252,280,526
85,COLLIN,85,0130,850130,1759,5262,2685,2577,1653,395,450,831,3953,2107,1846,1202,279,298,565
113,DALLAS,113,2114,1132114,2300,2841,2402,439,116,62,196,249,2730,2336,394,104,52,169,215
113,DALLAS,113,4601,1134601,2841,7025,2192,4833,518,362,3846,4184,5413,1901,3512,441,282,2688,2957
113,DALLAS,113,1719,1131719,2177,6294,1274,5020,193,1153,3627,4735,4508,1104,3404,139,791,2404,3185
201,HARRIS,201,0836,2010836,5054,427,23,404,7,256,149,396,398,22,376,7,245,130,368
41,BRAZOS,41,0013,410013,1204,3032,1836,1196,61,277,790,1043,2418,1565,853,41,190,550,734
95,CONCHO,95,0204,950204,1951,156,88,68,2,1,56,57,130,81,49,1,0,40,40
113,DALLAS,113,2098,1132098,2283,1984,1531,453,110,104,222,317,1883,1468,415,106,84,203,284
113,DALLAS,113,3095,1133095,2532,3219,1630,1589,228,835,486,1296,3006,1569,1437,212,738,440,1162
113,DALLAS,113,1742,1131742,2200,9130,2320,6810,1298,3341,2181,5387,6849,1942,4907,1013,2350,1483,3772
139,ELLIS,139,1025,1391025,3279,4817,2897,1920,40,763,1007,1732,3726,2425,1301,30,507,656,1155
303,LUBBOCK,303,0012,3030012,6528,2718,1861,857,48,140,642,758,2023,1470,553,32,82,411,483
331,MILAM,331,0207,3310207,6860,1159,588,571,13,158,401,544,870,482,388,7,112,266,368
353,NOLAN,353,0003,3530003,7109,3172,1616,1556,61,244,1262,1441,2370,1308,1062,47,136,848,968
375,POTTER,375,0426,3750426,7441,2108,590,1518,76,272,1168,1401,1324,453,871,39,117,682,791
487,WILBARGER,487,0001B,4870001B,9362,184,164,20,4,2,6,8,143,128,15,2,1,6,7
141,EL PASO,141,0213,1410213,3528,497,18,479,1,3,476,477,337,8,329,0,1,326,327
155,FOARD,155,0401,1550401,3611,276,207,69,4,13,53,61,230,192,38,2,8,28,33
201,HARRIS,201,0982,2010982,5200,5713,3155,2558,742,358,1401,1729,3824,2212,1612,446,247,864,1096
213,HENDERSON,213,003B,213003B,5532,4182,3369,813,11,130,553,678,3203,2655,548,9,89,359,446
215,HIDALGO,215,0229,2150229,5781,3459,48,3411,13,9,3378,3381,2323,27,2296,13,8,2269,2272
245,JEFFERSON,245,0085,2450085,6113,1704,358,1346,30,1046,276,1308,1429,328,1101,22,883,195,1070
41,BRAZOS,41,0073,410073,1264,3757,2930,827,174,159,415,565,2668,2151,517,117,83,245,326
75,CHILDRESS,75,0201,750201,1596,1358,949,409,12,56,300,350,1033,763,270,6,29,195,221
89,COLORADO,89,0303,890303,1891,775,700,75,4,9,39,47,649,589,60,3,7,30,37
113,DALLAS,113,4655,1134655,2887,82,42,40,1,11,27,33,68,40,28,1,3,19,22
113,DALLAS,113,3316,1133316,2592,4503,1305,3198,226,1359,1586,2902,3357,1114,2243,195,926,1073,1986
121,DENTON,121,1000,1211000,2924,4478,3336,1142,46,65,849,904,3494,2721,773,25,52,546,590
321,MATAGORDA,321,0002,3210002,6754,769,639,130,6,17,92,106,691,600,91,4,12,59,69
355,NUECES,355,0099,3550099,7215,1264,115,1149,3,46,1102,1135,974,100,874,1,42,831,863
395,ROBERTSON,395,0011,3950011,7547,1988,1182,806,7,160,586,743,1542,981,561,2,125,380,504
439,TARRANT,439,4499,4394499,8543,8596,3011,5585,1051,1569,2901,4359,6234,2452,3782,758,989,1929,2877
491,WILLIAMSON,491,0204,4910204,9422,5970,3297,2673,1311,303,926,1203,4235,2428,1807,888,212,601,799
135,ECTOR,135,0202,1350202,3219,4398,2301,2097,94,268,1659,1880,3242,1852,1390,63,182,1085,1243
199,HARDIN,199,0018,1990018,4215,5897,5182,715,104,79,373,445,4503,4024,479,62,42,237,274
201,HARRIS,201,0876,2010876,5094,3822,1805,2017,456,538,998,1472,2661,1292,1369,323,351,658,989
209,HAYS,209,0100,2090100,5426,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,KARNES,255,0013,2550013,6219,64,27,37,3,1,28,29,51,25,26,2,1,20,21
287,LEE,287,0403,2870403,6422,380,297,83,0,23,55,76,315,250,65,0,19,42,60
29,BEXAR,29,3053,293053,657,3042,1843,1199,171,177,813,966,2626,1706,920,133,129,616,734
29,BEXAR,29,1075,291075,325,6333,530,5803,87,258,5495,5685,4260,413,3847,63,186,3599,3751
141,EL PASO,141,0012,1410012,3325,4715,1153,3562,263,279,3066,3274,3355,927,2428,190,190,2062,2217
147,FANNIN,147,0005,1470005,3574,841,771,70,4,3,21,23,659,607,52,2,1,14,15
157,FORT BEND,157,2051,1572051,3657,3807,62,3745,75,2932,779,3635,2735,50,2685,58,2142,491,2608
167,GALVESTON,167,0422,1670422,3906,2163,1284,879,159,272,431,698,1607,993,614,124,204,271,473
453,TRAVIS,453,0456,4530456,8984,4590,1787,2803,400,529,1838,2321,3994,1697,2297,328,450,1474,1892
453,TRAVIS,453,0135,4530135,8735,2074,748,1326,133,286,881,1151,1814,669,1145,119,255,742,985
461,UPTON,461,0005,4610005,9067,178,71,107,3,6,92,95,126,53,73,2,4,59,62
479,WEBB,479,0133,4790133,9230,4090,46,4044,10,6,4015,4016,2778,32,2746,6,6,2729,2730
481,WHARTON,481,0403,4810403,9316,1169,415,754,9,188,558,728,874,332,542,5,139,391,523
215,HIDALGO,215,0183,2150183,5735,8125,142,7983,3,30,7955,7967,5254,91,5163,2,20,5146,5157
245,JEFFERSON,245,0039,2450039,6067,2827,93,2734,17,2408,329,2712,2032,70,1962,13,1752,205,1943
339,MONTGOMERY,339,0013,3390013,6906,6926,4801,2125,112,195,1637,1811,5226,3852,1374,66,132,1037,1157
439,TARRANT,439,1457,4391457,7988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,TARRANT,439,1150,4391150,7902,3485,486,2999,55,967,1931,2879,2476,439,2037,39,711,1252,1949
439,TARRANT,439,2721,4392721,8234,3405,1938,1467,240,566,567,1119,2607,1557,1050,171,416,378,787
201,HARRIS,201,0767,2010767,4985,268,51,217,9,23,184,201,204,40,164,8,17,136,150
201,HARRIS,201,1016,2011016,5234,5564,2922,2642,235,999,1328,2286,4272,2372,1900,180,719,937,1628
201,HARRIS,201,0190,2010190,4407,5485,448,5037,59,92,4883,4948,3856,364,3492,40,49,3386,3429
201,HARRIS,201,0436,2010436,4653,7015,3788,3227,1130,741,1234,1935,6080,3426,2654,885,633,1006,1613
201,HARRIS,201,0522,2010522,4739,5109,3148,1961,589,316,926,1211,3855,2465,1390,414,228,641,853
201,HARRIS,201,0684,2010684,4902,8698,3134,5564,1679,1190,2632,3727,5814,2228,3586,1158,711,1618,2300
113,DALLAS,113,3920,1133920,2638,7069,3080,3989,58,1165,2619,3758,5726,2785,2941,56,957,1802,2739
121,DENTON,121,1046,1211046,2970,1296,853,443,60,56,281,329,1021,724,297,41,40,175,209
157,FORT BEND,157,3093,1573093,3720,838,146,692,148,299,238,525,650,136,514,113,228,167,387
177,GONZALES,177,0001,1770001,3966,4271,1977,2294,28,288,1956,2199,3135,1611,1524,17,196,1278,1456
185,GRIMES,185,0004,1850004,4052,1602,1216,386,13,104,218,313,1219,986,233,6,67,119,184
201,HARRIS,201,0045A,2010045A,4261,7763,644,7119,39,2445,4655,7028,4938,533,4405,26,1475,2897,4352
453,TRAVIS,453,0381B,4530381B,8921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,WILLACY,489,0011,4890011,9376,425,43,382,0,3,382,382,305,28,277,0,1,277,277
349,NAVARRO,349,0101,3490101,7052,2806,1237,1569,38,576,851,1402,2027,976,1051,27,427,520,933
401,RUSK,401,0112,4010112,7593,4107,2640,1467,28,620,700,1303,3200,2100,1100,24,472,504,967
439,TARRANT,439,1684,4391684,8048,633,411,222,17,14,189,197,506,370,136,13,5,116,119
439,TARRANT,439,3590,4393590,8380,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,TARRANT,439,4705,4394705,8589,5354,2134,3220,783,1063,1404,2375,3748,1576,2172,545,700,929,1578
451,TOM GREEN,451,0114,4510114,8675,1769,148,1621,28,87,1546,1598,1370,112,1258,20,57,1202,1241
201,HARRIS,201,0376,2010376,4593,3751,766,2985,59,242,2658,2873,2607,635,1972,49,176,1722,1882
201,HARRIS,201,0081,2010081,4298,5727,447,5280,24,66,5171,5216,3979,385,3594,14,39,3522,3555
201,HARRIS,201,0830,2010830,5048,110,41,69,29,23,18,41,97,41,56,22,23,12,35
201,HARRIS,201,1162,2011162,5380,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,HIDALGO,215,0037,2150037,5589,2098,164,1934,31,13,1901,1906,1577,134,1443,22,10,1419,1423
227,HOWARD,227,0207,2270207,5921,1518,1129,389,15,22,324,338,1175,913,262,10,10,212,222
15,AUSTIN,15,0207,150207,122,958,742,216,1,61,110,170,780,629,151,1,48,74,122
29,BEXAR,29,1121,291121,371,6074,1813,4261,568,999,2799,3658,4000,1245,2755,347,614,1824,2375
61,CAMERON,61,0038,610038,1450,779,147,632,0,3,624,626,650,137,513,0,1,509,509
85,COLLIN,85,0070,850070,1699,2399,1763,636,217,117,269,380,1902,1451,451,170,71,180,247
113,DALLAS,113,4143,1134143,2784,301,14,287,4,82,199,280,244,14,230,4,77,149,225
141,EL PASO,141,0052,1410052,3365,4038,543,3495,86,289,3178,3379,3042,470,2572,62,182,2339,2481
277,LAMAR,277,004GB,277004GB,6365,154,118,36,4,5,18,23,112,90,22,3,2,10,12
303,LUBBOCK,303,0155,3030155,6614,3094,2460,634,47,31,501,527,2252,1831,421,31,26,316,341
417,SHACKELFORD,417,0101B,4170101B,7693,499,408,91,3,3,76,77,391,332,59,2,0,48,48
439,TARRANT,439,1295,4391295,7942,2031,346,1685,13,336,1328,1645,1410,294,1116,8,245,845,1085
439,TARRANT,439,4458,4394458,8529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,WEBB,479,0349,4790349,9276,6439,363,6076,147,64,5887,5938,4125,260,3865,100,44,3726,3765
187,GUADALUPE,187,0228,1870228,4112,1139,642,497,15,33,437,464,922,550,372,9,21,334,351
201,HARRIS,201,0476,2010476,4693,2128,422,1706,92,234,1374,1592,1542,358,1184,68,167,936,1094
201,HARRIS,201,0730,2010730,4948,3751,2325,1426,390,280,750,998,3261,2104,1157,309,240,600,812
201,HARRIS,201,0482,2010482,4699,6778,3309,3469,516,795,2091,2795,4993,2600,2393,375,548,1393,1899
243,JEFF DAVIS,243,0004,2430004,6027,274,148,126,12,11,91,96,240,133,107,11,10,74,79
261,KENEDY,261,0001,2610001,6276,85,20,65,2,3,58,59,58,15,43,0,2,41,41
29,BEXAR,29,4201,294201,1012,71,55,16,3,3,10,13,67,55,12,3,0,9,9
29,BEXAR,29,2059,292059,471,4858,508,4350,52,212,4109,4260,3775,459,3316,48,164,3108,3233
29,BEXAR,29,3203,293203,809,595,259,336,28,20,283,299,491,239,252,22,13,208,220
53,BURNET,53,0001,530001,1350,1933,1585,348,13,12,250,260,1570,1324,246,8,10,168,176
113,DALLAS,113,4016,1134016,2678,2449,688,1761,91,791,865,1644,2057,639,1418,73,679,649,1321
113,DALLAS,113,1315,1131315,2137,134,14,120,3,13,105,117,90,12,78,0,10,66,76
471,WALKER,471,0304,4710304,9170,10971,5733,5238,57,2520,2480,4957,9684,5013,4671,47,2337,2138,4438
215,HIDALGO,215,0126,2150126,5678,2983,555,2428,8,12,2397,2407,2224,533,1691,5,6,1668,1673
339,MONTGOMERY,339,0106,3390106,7006,3076,2400,676,69,79,382,453,2114,1659,455,41,67,248,309
339,MONTGOMERY,339,0064,3390064,6963,4880,2094,2786,43,104,2505,2584,3456,1683,1773,30,63,1585,1636
363,PALO PINTO,363,0013,3630013,7301,958,769,189,8,23,113,133,757,620,137,8,13,79,90
439,TARRANT,439,1001,4391001,7842,2240,1367,873,98,377,341,702,2026,1302,724,86,306,276,571
441,TAYLOR,441,0405,4410405,8629,3353,1857,1496,68,322,1071,1348,2454,1465,989,41,177,705,871
141,EL PASO,141,0152,1410152,3465,4428,113,4315,11,75,4268,4299,3271,82,3189,7,39,3161,3180
141,EL PASO,141,0158,1410158,3471,2321,348,1973,23,76,1888,1939,1765,302,1463,22,51,1400,1440
181,GRAYSON,181,0307,1810307,4012,3358,2751,607,13,60,407,453,2537,2168,369,6,28,236,260
201,HARRIS,201,0582,2010582,4799,3386,78,3308,18,1829,1486,3281,2326,70,2256,10,1290,962,2238
201,HARRIS,201,1122,2011122,5340,7252,282,6970,109,3169,3780,6830,4953,239,4714,71,2238,2466,4636
215,HIDALGO,215,0083,2150083,5635,6352,901,5451,190,74,5174,5221,4553,710,3843,137,53,3648,3681
9,ARCHER,9,0002,90002,76,1060,938,122,19,12,64,75,851,762,89,13,5,50,54
29,BEXAR,29,4098,294098,909,2894,952,1942,101,404,1483,1802,2181,796,1385,78,271,1032,1267
29,BEXAR,29,3059,293059,663,3522,1469,2053,246,357,1449,1755,2760,1216,1544,183,253,1076,1306
39,BRAZORIA,39,0045,390045,1158,5212,3079,2133,145,372,1520,1837,3893,2501,1392,97,222,981,1188
85,COLLIN,85,0116,850116,1745,6402,3599,2803,1769,437,497,915,4936,2872,2064,1285,344,336,666
101,COTTLE,101,0301,1010301,1991,338,175,163,5,59,99,153,267,146,121,5,42,73,113
439,TARRANT,439,4231,4394231,8483,4744,255,4489,47,288,4152,4410,3201,216,2985,20,161,2793,2938
497,WISE,497,0003,4970003,9568,1649,1398,251,16,16,162,177,1250,1083,167,8,8,105,113
271,KINNEY,271,0001,2710001,6319,702,376,326,12,9,283,288,577,334,243,9,4,209,213
271,KINNEY,271,0004,2710004,6322,1087,773,314,18,15,250,261,981,718,263,11,11,203,213
303,LUBBOCK,303,0057,3030057,6568,3779,1958,1821,132,268,1362,1603,3152,1740,1412,111,213,1019,1223
355,NUECES,355,0040,3550040,7155,5254,3983,1271,201,71,848,899,4260,3347,913,137,41,612,646
373,POLK,373,0005,3730005,7401,2073,1729,344,7,105,159,263,1822,1540,282,7,69,138,207
409,SAN PATRICIO,409,0106,4090106,7650,1233,715,518,16,41,437,472,980,610,370,12,33,307,336
121,DENTON,121,3149,1213149,3073,4214,2908,1306,425,259,503,748,3360,2377,983,311,206,383,579
189,HALE,189,0307,1890307,4158,628,201,427,0,64,359,409,466,170,296,0,45,241,279
201,HARRIS,201,0773,2010773,4991,5515,221,5294,2410,1506,1419,2881,4267,176,4091,1964,1122,1038,2124
201,HARRIS,201,1022,2011022,5240,3663,1983,1680,265,504,862,1346,2724,1547,1177,196,360,579,925
209,HAYS,209,0347,2090347,5486,3317,1973,1344,108,205,955,1125,2835,1730,1105,95,176,755,907
245,JEFFERSON,245,0045,2450045,6073,3119,439,2680,144,580,1985,2524,2206,370,1836,117,424,1305,1703
27,BELL,27,0302,270302,222,8267,4294,3973,266,1626,1998,3470,6519,3699,2820,201,1173,1339,2441
29,BEXAR,29,3157,293157,763,3313,1896,1417,114,162,1090,1242,2697,1611,1086,82,134,819,947
29,BEXAR,29,2104,292104,517,475,34,441,12,13,426,432,350,33,317,7,9,306,312
35,BOSQUE,35,0005,350005,1058,2374,2081,293,8,22,139,159,1956,1758,198,4,6,85,91
43,BREWSTER,43,0004,430004,1304,2320,1111,1209,32,72,1086,1135,1804,891,913,22,50,813,853
85,COLLIN,85,0216,850216,1845,7977,5160,2817,378,1000,1167,2138,5207,3472,1735,219,636,699,1320
439,TARRANT,439,3421,4393421,8337,1840,1471,369,136,38,154,192,1429,1183,246,87,26,99,125
251,JOHNSON,251,0014,2510014,6173,722,550,172,3,17,116,126,537,419,118,2,13,78,86
293,LIMESTONE,293,0204,2930204,6468,769,589,180,2,41,133,166,601,479,122,2,30,85,109
309,MCLENNAN,309,0080B,3090080B,6714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,MONTGOMERY,339,0109,3390109,7009,1758,1153,605,152,130,296,417,1434,997,437,109,94,217,307
359,OLDHAM,359,0404,3590404,7255,222,198,24,2,2,20,22,160,146,14,2,1,11,12
425,SOMERVELL,425,0003,4250003,7796,2265,1664,601,45,25,478,496,1674,1291,383,29,18,297,310
113,DALLAS,113,2506,1132506,2386,3017,2087,930,121,149,579,720,2186,1589,597,84,84,370,453
201,HARRIS,201,0087,2010087,4304,3860,2823,1037,585,60,325,376,2775,2096,679,377,42,209,244
201,HARRIS,201,0628,2010628,4845,5957,516,5441,131,443,4872,5258,4281,456,3825,114,292,3393,3667
203,HARRISON,203,0003,2030003,5386,3700,632,3068,21,2397,618,2989,2855,573,2282,13,1847,379,2220
215,HIDALGO,215,0080,2150080,5632,2628,31,2597,2,5,2591,2591,1704,12,1692,2,1,1688,1688
227,HOWARD,227,0404,2270404,5927,1016,625,391,4,20,341,358,777,514,263,0,10,232,241
27,BELL,27,0115,270115,202,6656,4724,1932,379,500,962,1382,4649,3439,1210,245,305,570,850
29,BEXAR,29,4055,294055,866,2283,1026,1257,88,229,939,1141,1878,913,965,67,188,696,866
29,BEXAR,29,3096,293096,700,4450,2358,2092,367,196,1484,1659,3288,1843,1445,230,137,1022,1144
41,BRAZOS,41,0007,410007,1198,1423,1126,297,15,35,207,239,1126,933,193,12,24,125,147
53,BURNET,53,0015,530015,1364,1281,965,316,8,31,237,265,1008,802,206,5,16,148,161
139,ELLIS,139,1031,1391031,3285,1125,617,508,12,224,253,467,840,479,361,9,163,173,328
485,WICHITA,485,0406,4850406,9356,5424,3763,1661,222,496,862,1310,4128,3052,1076,151,293,546,823
491,WILLIAMSON,491,0424,4910424,9522,5264,3535,1729,483,313,843,1135,3828,2675,1153,323,202,546,740
215,HIDALGO,215,0223,2150223,5775,949,111,838,29,14,798,808,573,69,504,19,11,475,484
367,PARKER,367,0315,3670315,7364,5867,4725,1142,179,146,588,722,4669,3883,786,132,88,383,466
417,SHACKELFORD,417,0307,4170307,7696,343,288,55,6,9,32,36,278,240,38,4,7,20,23
439,TARRANT,439,1061,4391061,7862,641,62,579,18,242,314,549,444,51,393,14,174,200,373
439,TARRANT,439,3538,4393538,8360,5453,3627,1826,1011,192,501,676,3718,2549,1169,649,124,310,425
453,TRAVIS,453,0306,4530306,8858,4531,3443,1088,254,80,599,669,3818,2962,856,189,57,496,548
157,FORT BEND,157,4141,1574141,3783,4367,2160,2207,1061,592,522,1091,3859,2066,1793,919,435,398,819
201,HARRIS,201,0562,2010562,4779,1403,31,1372,8,331,1057,1361,1040,29,1011,5,272,745,1001
201,HARRIS,201,0064,2010064,4281,5686,287,5399,31,163,5184,5329,4292,243,4049,23,123,3882,3994
201,HARRIS,201,0727,2010727,4945,2358,449,1909,136,1228,584,1748,1854,423,1431,117,890,452,1295
201,HARRIS,201,1059,2011059,5277,3911,632,3279,247,587,2468,2996,2881,525,2356,199,398,1755,2121
209,HAYS,209,0140,2090140,5443,5465,1652,3813,1055,599,2121,2641,5042,1574,3468,1026,520,1886,2348
5,ANGELINA,5,0032,50032,59,146,104,42,1,7,22,29,110,86,24,0,4,11,15
27,BELL,27,0305,270305,225,3131,1982,1149,99,369,649,980,2588,1767,821,70,261,441,687
29,BEXAR,29,2144,292144,557,2874,790,2084,63,82,1931,1993,2352,690,1662,52,58,1545,1591
29,BEXAR,29,3119,293119,723,4095,1998,2097,185,290,1588,1830,3335,1733,1602,145,215,1197,1384
35,BOSQUE,35,0002,350002,1055,1788,1077,711,4,18,636,648,1332,865,467,1,13,406,417
41,BRAZOS,41,0030,410030,1221,5460,1195,4265,50,914,3278,4125,3731,945,2786,43,608,2088,2672
453,TRAVIS,453,0337,4530337,8881,6809,3021,3788,338,647,2732,3301,5603,2687,2916,269,515,2027,2495
477,WASHINGTON,477,0208,4770208,9213,2707,1630,1077,53,169,822,980,1997,1309,688,42,107,502,609
489,WILLACY,489,002A,489002A,9379,2121,155,1966,11,9,1929,1934,1544,113,1431,10,3,1401,1402
157,FORT BEND,157,4032,1574032,3760,2128,265,1863,718,823,324,1132,1591,230,1361,567,545,236,772
167,GALVESTON,167,0495,1670495,3926,2971,2240,731,238,78,363,429,2124,1657,467,148,49,224,270
201,HARRIS,201,0207,2010207,4424,1649,514,1135,34,30,1063,1087,1367,440,927,30,22,877,893
201,HARRIS,201,0704,2010704,4922,5057,3145,1912,140,81,1571,1633,3770,2464,1306,116,50,1044,1088
439,TARRANT,439,2644,4392644,8217,6068,1514,4554,974,2625,980,3539,3990,1060,2930,608,1708,590,2273
453,TRAVIS,453,0111,4530111,8715,3836,919,2917,106,1676,1127,2739,3082,805,2277,86,1374,783,2133
85,COLLIN,85,0090,850090,1719,4033,2598,1435,977,161,251,403,3110,2119,991,679,98,162,255
113,DALLAS,113,2006,1132006,2217,1930,1510,420,114,49,196,243,1463,1180,283,64,36,135,171
113,DALLAS,113,4111,1134111,2764,770,31,739,30,27,669,694,562,27,535,23,23,473,496
121,DENTON,121,1006,1211006,2930,11,5,6,0,0,1,1,9,5,4,0,0,1,1
139,ELLIS,139,1008,1391008,3262,281,99,182,3,15,152,166,211,91,120,3,15,91,105
141,EL PASO,141,0115,1410115,3428,6077,728,5349,180,425,4802,5132,4180,567,3613,115,281,3212,3464
37,BOWIE,37,001B,37001B,1078,2301,579,1722,11,1467,183,1640,1609,467,1142,7,971,116,1084
91,COMAL,91,0205,910205,1911,6125,3932,2193,241,581,1253,1778,4875,3237,1638,176,458,881,1310
113,DALLAS,113,1101,1131101,2074,5201,226,4975,24,319,4644,4938,3520,199,3321,13,240,3065,3294
113,DALLAS,113,4081,1134081,2738,7706,208,7498,47,796,6678,7410,5302,151,5151,33,431,4672,5083
115,DAWSON,115,0004,1150004,2907,2518,1027,1491,24,94,1380,1439,1851,867,984,16,52,903,944
121,DENTON,121,3146,1213146,3070,3611,2249,1362,527,260,501,740,2721,1785,936,345,187,340,515
329,MIDLAND,329,0108B,3290108B,6817,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,NUECES,355,0034,3550034,7149,1111,258,853,8,52,801,842,749,166,583,4,15,561,575
381,RANDALL,381,0418,3810418,7484,5928,3898,2030,113,461,1325,1707,4358,3122,1236,72,229,793,999
439,TARRANT,439,2357,4392357,8148,4466,2596,1870,320,858,587,1422,3280,2024,1256,204,599,378,959
463,UVALDE,463,0002,4630002,9070,1761,640,1121,3,9,1087,1093,1361,544,817,0,3,793,796
147,FANNIN,147,0002,1470002,3571,1771,1567,204,18,17,87,101,1411,1264,147,12,14,54,67
167,GALVESTON,167,0412,1670412,3903,14,0,14,3,4,3,7,6,0,6,0,3,3,6
201,HARRIS,201,0939,2010939,5157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,HILL,217,0013,2170013,5824,4112,3171,941,38,201,555,749,3160,2543,617,25,138,327,465
249,JIM WELLS,249,0016,2490016,6153,1413,103,1310,11,45,1242,1279,1031,80,951,9,34,895,925
295,LIPSCOMB,295,0404,2950404,6488,468,390,78,1,3,39,42,364,318,46,0,1,22,23
29,BEXAR,29,4081,294081,892,1280,713,567,87,247,219,436,828,455,373,47,171,140,297
29,BEXAR,29,4032,294032,843,3098,344,2754,18,212,2552,2721,2368,314,2054,8,155,1891,2030
61,CAMERON,61,0021,610021,1433,1855,97,1758,4,14,1726,1737,1396,76,1320,2,10,1290,1299
71,CHAMBERS,71,0005,710005,1556,3627,2777,850,71,80,560,628,2774,2219,555,44,53,354,404
89,COLORADO,89,0201,890201,1888,4372,2810,1562,17,441,1071,1469,3466,2370,1096,14,327,705,1027
113,DALLAS,113,1136,1131136,2097,26,8,18,0,0,18,18,23,8,15,0,0,15,15
215,HIDALGO,215,0246,2150246,5798,23,0,23,0,1,18,19,23,0,23,0,1,18,19
329,MIDLAND,329,0404,3290404,6843,3850,2417,1433,158,213,953,1146,3029,1972,1057,114,159,691,837
387,RED RIVER,387,02-1B,38702-1B,7507,82,57,25,2,18,2,20,76,57,19,2,13,2,15
437,SWISHER,437,0007,4370007,7839,688,562,126,4,10,109,118,502,412,90,3,5,77,82
439,TARRANT,439,4290,4394290,8503,5109,2211,2898,215,213,2404,2580,3759,1820,1939,158,120,1590,1697
493,WILSON,493,0101,4930101,9548,5023,2366,2657,57,143,2325,2448,4032,1979,2053,41,120,1775,1883
113,DALLAS,113,2902,1132902,2429,3709,1391,2318,372,1133,783,1878,3127,1304,1823,308,879,600,1458
113,DALLAS,113,3110,1133110,2552,4545,440,4105,77,3195,842,3974,3315,367,2948,60,2320,555,2852
121,DENTON,121,4168,1214168,3093,2474,1691,783,93,183,424,592,2090,1492,598,78,126,309,431
189,HALE,189,0101,1890101,4138,680,184,496,1,31,458,487,517,164,353,1,24,323,346
201,HARRIS,201,0585,2010585,4802,5047,104,4943,29,2905,2055,4894,3412,83,3329,19,2016,1310,3295
201,HARRIS,201,0916,2010916,5134,6687,3900,2787,333,672,1658,2303,4779,2969,1810,230,437,1044,1470
5,ANGELINA,5,0007,50007,33,1965,1578,387,16,50,261,311,1373,1159,214,12,32,127,159
